,desc,location,size,value
509,"Elegant 4-Bedroom All Ensuite Mansionete For Sale In Varsityville, Kamakis Ruiru
PRICE: show me , negotiable
Property Details:
• Located in Varsity Ville Estate Kamakis, 200m from Thika Super Highway
• Built on a 1/8cre
• Controlled Gated Community
• 4 Parking Slots
• Solar water heater
• Massive water tank
Ground Floor
• Bright spacious lounge
• Dining Area
• Well fitted Modern kitchen with pantry
• Laundry Area
• Guest bedroom with in-built wardrobes
• Guest cloakroom
The next level features:
• 3 spacious bedrooms All Ensuite with inbuilt Wardrobes
• Master Bedroom has a Walk In Closet
• An Extra Room than can be converted to relaxing room
• A Balcony","Eastern Bypass, Ruiru",4,12900000
510,"These are 174 sqm 4 bedroom maisonette with DSQ’s in a gated community located in Ruiru, off the Eastern Bypass and behind the BP Shell, before Kamakis (just 700m from Thika Superhighway).
They are perfect for a family and ideally positioned to enjoy the proximity to the CBD, selection of premier schools and the JKIA. It is a stylish residence that retains the value of peaceful living while being conveniently close to social amenities like shops, schools, transport zones and the airport.
Features:
• 4 Bedroom master en-suite with Dsq
• Huge underground water storage tank
• Standby Generator
• Water Heaters
• Bio-Digester
• Cabro paved drive/walk ways
• Ample extra parking with 2 designated per house
• Electric fencing
• 24 Hr Security.",Ruiru,4,16000000
511,"Ruiru Breeze Villas is a spectacular new housing development in a secure and secluded location of just 300m from Thika super highway and 400m off the Eastern Bypass.With only 9 villas in the gated community privacy is guaranteed.It’s a peaceful oasis of calm away from the hustle and bustle of the city. Quality is the defining characteristic of Ruiru Breeze Villas.
Features:
9 Ultra modern 4 Bedroom Units.
The units are designed with a rustic natural stone finish with zero maintenance.
All the bedrooms plus the DSQ are en-suite.
Spacious lounge with a fire place opening to a private back garden.
Spacious Dining Room.
Modern fitted kitchen.
Cabro paved driveways.
Mahogany timber floor in all rooms.",Ruiru,4,19000000
512,"This park is set in a scenic locale away from the noise, congestion and bustle of Nairobi city in Syokimau.
GROUND LEVEL
• Spacious living room & dining room
• Fitted Kitchen with detached pantry
• 2-car parking space per unit
• Semi ensuite guest bedroom
• Dhobi area with provisions for
washing machine
• Ensuite DSQ
• Provision for exterior gas cylinder storage
• Big backyard garden
EXTERIOR FEATURES
• Contemporary 3 level maisonettes
• Aluminium windows
• Panoramic balcony with rails
• Cabro paved driveways
• Guard house
• Underground and overhead water tanks
• Boundary wall with electric fence
• Borehole water system
• Mini shopping center
FIRST FLOOR
• Spacious ensuite Master Bedroom with walk-in-closet
• Panoramic balcony in Master Bedroom (4BR Units only)
• Bedroom 3
• Bedroom 4
• Common Bathroom with shower
SECOND FLOOR / ATTIC
• Family Room (Bedroom 5)
• Toilet with shower
• Panoramic Balcony (5 Bedroom units only)
INTERIOR FEATURES
• 3 levels (5 Bedroom units only)
• Solar Water Heater
• Provisions for TV & internet
Also available are 5 bed roomed houses with 5 baths + DSQ contemporary 3 level maisonettes on a 183 m2 @ 13.5 M","Syokimau, Athi River",4,12000000
518,"Luxury living re defined within this exclusive Contemporary development in Miotoni, Karen. The development of 10 units sits nestled within 5 acres if enchanting indigenous forest. Each unit consists of a 5 bedroom with a built up area of 500 sqm . Has the following features;
- Double volume lounge with fire place with huge windows that allow lots of light. With easy access to the garden are
- Double volume formal dinning
- Open plan Island Kitchen with breakfast area with a spectacular view of the garden
- Family room
- All rooms are en suite
- All units have detached entertainment wings with a gymnasium, steam room , private swimming pool, Jetmaster wood Fireplace
- Security features include ; 24 hour multi guarded coverage, CCTV cameras, Electronic Chip and pin access and guarded gate house..
- 2 Car Garage and covered parking of up to 6 cars
-Backup Generator
- Borehole
- Solar Heating ,
- Rainwater harvesting, energy saving features and waste recycling plant.
Sale Price 115 Million","Karen, Langata",4,115000000
519,"Have been looking to buy a house in Karen? But have felt the prices are too high? We have just the property for you. Luxury made affordable through this project will ensure you own your home in a gated community in the sought after address. It consists of 4 bedroom Villas . Has the following features;
-Sunken double volume ceiling lounge. The lounge is well lit as its characterized with floor to ceiling windows.
- Modern Kitchen
- Dinning area
- All en suite bedroom
- Upstairs Family lounge
- Lush Garden
Extra Amenities
- Gymnasium / Yoga
- Steam Room
-Sauna
- Aerobics Terrace/
The Project is a contemporary design with minimalist interiors. Book your unit with the OFF Plan Prices.
Sale Price: 60 Million","Karen, Langata",4,60000000
520,"Phenom Park is a residential estate nestled in the heart of Langata, only 6km from the CBD and in a safe and secure low density living environment with classic views of the Nairobi National Park. The Estate offers a combination of unique contemporary modern designs set out to “Complement your Lifestyle”. This premier gated community boasts of reliable and excellent infrastructure, proximity to basic & social amenities, lavish indoor and outdoor spaces all combined to guarantee you value for your money. The charming townhouses fuse space and style to create sheer luxury and comfort
FEATURES
Lavish 4 bedroom semi-detached town house
Self contained DSQ
Spacious lounge with high decorative ceiling
Spacious Dining Room
Large fitted kitchen & pantry
Designated dhobi area
3 bedrooms en suite
Guest bedroom with inbuilt wardrobes
Visitors’ cloak room with shower
300 litre Solar Water Heating system
Large underground water storage tank
Good natural lighting and airflow
Pressurized water system
Private backyard garden
Private parking for 2 cars
COMMON CLUSTER FEATURES
Common visitor parking
Designated play areas
Cabro paved driveways
Common landscaped gardens
Streetlights
Separate cluster management company
Potential for extra security check at cluster entrance.
COMMON ESTATE FACILITIES
Borehole and mains water supply
Shopping complex
Visitor parking
Drop and pick up points for school buses
Designated play areas
Cabro paved driveways
Storm drainage system
Street lighting on the main road.
landscaped gardens
Imposing gate house with security control and checks.
Guard and management offices
Estate boundary wall with electric fence
Club house with amenities like:
Swimming pool
Gym
Gents & ladies steam rooms
This unique cluster designed project is a mix comprising of residential units with communal amenities and a commercial shopping area. The complex is targeting a minimum of 214 semi-detached town houses comprising of 3 floors (Ground, First and Second floors).
The design of the residential units will allow a lot of natural lighting and airflow with the concept adopting contemporary modern design styles. The interior finishes are specially imported and match up to high end quality global standards","Langata Area, Langata",4,32000000
522,"An elegantly designed 4 bedroom home, all en-suite with 2 garages,located on an 0.5 Acre lush Garden estate. Situated within an exclusive community of the Most Sought after Neighbourhood Area of Garden Estate.The main door opens up to a beautifully designed American Kitchen with high quality granite tops giving the house an immaculate look.The guest bedroom is downstairs and has quality fitted cupboards.
All interior spaces are efficiently designed. The spacious house feature generous room sizes and sharp layouts to create family-centric, multi-functional living zones. Bathrooms and kitchens are complete with the finest imported fittings, providing the ultimate in cleanliness and style.The house has a Gazebo where you can relax with your family after a long day.
The neighbourhood is quiet and safe and a short drive to the prestigious Garden City Mall.It’s a wonderful and appealing home, great for bringing up a family, retiring to or buying as an investment.","Garden Estate, Kiambu",4,100000000
523,"This remarkably designed house is next to Runda Park, with exquisite exterior and interior finishes to it. This house stands on an eighth of an acre piece of land.
Description:
A spacious living room and a dining area.
A fireplace area.
A large kitchen affixed to a dhobi area.
A downstairs/Guest room with a washroom.
A TV room or a family room.
Study area.
Modern design of the wardrobes with outstanding sliding doors.
Jacuzzi in the master bedroom.
Highlights:
-Total of 113 units.
-All 4 bedrooms.
-Recreation Centre.
-Nursery School.
-Commercial Centre.
Salient features:
-Shopping centre.
-Recreational centre.
-School.
-Man-made lake.
-Swimming pool.
-Cabro paved parking.","Runda, Kiambu",4,35000000
524,"ITEM: STAND ALONE HOUSE
NO.OF BEDROOMS: 4
NO.OF BATHROOMS: 4
AVAILABILITY: IMMEDIATELY
STATUS: UNFURNISHED
LAND SIZE: ONE ACRE
LOCATION: OLD MUTHAIGA
ROAD: MUTHAIGA
LAND MARKS:
AMENITIES AVAILABLE: SWIMMING POOL
PRICE – SALE: 270M
DESCRIPTION.
GROUND FLOOR
Entrance Hall,
Visitors Cloakroom,
Very Spacious Kitchen,
Spacious Sitting Room,
Sliding doors that open out to a Porch overlooking the Garden,
A Guest Reception Room,
Dining Room,
Guest bedroom en-suite,
Laundry area,
Very Spacious Bedrooms
PLOT
The plot is flat and rectangular in shape.
Stone perimeter fence,
Electric fence,
Staff Quarters for 2,
Cabro paving,
Ample Parking,
A Large Mature Garden.
CONSTRUCTION
This amazing property is built of stone block walls.
Windows are steel casements with burglar proofing.
Floors in the main recreation rooms and bedrooms are solid wood and ceramic tiles in the bathrooms and kitchen.","Old Muthaiga, Muthaiga",4,270000000
525,"4 Bedroom townhouse in a gated community in Muthaiga North.
Features:
-4 Br (3 bedrooms ensuite) with servants quarters for 1
-3 bedrooms upstairs(all ensuite)
-1 bedroom downstairs
-Spacious Lounge/Living Room
-Separate dining area,
-Spacious Kitchen,
-Abundant Water Supply,
-Reliable Power Supply
,-Excellent Security.
-24Hrs Guard Services
-Cable Internet Ready
-Cable TV Ready
-Cabro Pavement
-Electric Fence
-Garden
-Guest / DSQ Wing
-Tarmac Access
-Visitor parking
-Walk-in Closet
Water Storage
Offer Price:35M","North Muthaiga, Muthaiga",4,35000000
1,"3 Bedroom Maisonette For Sale-Golf Course Estate, Nairobi
A cosy, well-maintained maisonette in a prime location off Mbagathi Way in a well secured close.
The lower floor comprise a well-lit lounge cum dining room which gives way to a well designed kitchen with fitted cabinets and an outdoor gas cage. It also has a guest bathroom. The upper floor contains three bedrooms and a common bathroom. The master bedroom is the largest with a spacious modern inbuilt wardrobe. Finishes are made up of parquet wood flooring, ceramic tiling in wet areas, granite worktops in the kitchen and wrought iron steel door at the main entrance.
The compound is fenced and has a well manicured front yard. The backyard is spacious and is home to a sizeable underground water tank. There is ample parking inside and outside the compound, a secured gate to the close and 24 hr security control at the main gate.
This property enjoys proximity to most public amenities and is near major institutions like KEMRI, Kenyatta National Hospital and Nairobi Hospital. It is ideal for a young family or a prospective investor.","Golf Course Estate, Ngumo Estate, Langata",3,19000000
3,"PURPLE HAZE - LUXURY 3 BEDROOMS APARTMENTS TYPE A
Purple Haze Apartments is a state of the art development that will consist of 216 units, spread over two blocks housing 102 - 2 Bedroom apartments, and 102 - 3 Bedroom apartments each with 12 exclusive penthouses overlooking the Nairobi skyline. The development is located on Kitale Lane, off Dennis Pritt Road, near State House Nairobi.
Colorful, cultured and effortlessly sophisticated, Kilimani has flourished through the seasons to become one of Nairobi's most desirable locales. Now in 2018, your moment has arrived to find a place amidst the blossoming jacarandas in an enviable address.
The development has the high quality amenities that will compliment your lifestyle at these supreme residences. We know that you deserve a comfortable, relaxed living and we have ensured that your stay at Purple Haze will be just that, and nothing less. Designed in harmony with it's leafy surrounds, the development is nestled amidst elegant features & landscaping, adding to the atmosphere of tranquility and calm.
Spanned out over 169 SQM this 3 bedroom 2 bathroom, master bedroom en-suite apartment is an opportunity you do not want to miss. Open your front door and be surprised by the spacious open plan kitchen, dining & lounge areas complemented by gorgeous views. The accommodation will adapt to your requirements with luxury finishes throughout. Spacious bedrooms with fully fitted wardrobes, Spanish Tiling, German Sanitary ware bathroom fittings. Each apartment has a self-contained en-suite DSQ. It is the perfect place to call home.","Dennis Pritt Road, Kilimani, Dagoretti North",3,27200000
5,"Red Oak Estate is locate 30 minutes from the CBD off Thika Road, on Kenyatta Road (exit 14).
The development presents spacious 3 bedroom bungalows all ensuite in a nicely designed gated estate.
The bungalows sit on 138 sqm.
Features of the Development:-
-Entry Porch
-Large Lounge
-American style open plan kitchen
-Dining room
-Pantry
-Built in wardrobes
-Garage
-Ample parking space
-Borehole
Payment options
3 bedroom all ensuite bungalows:
Cash Price - 4.75 Million
Installments - 4.95 Million (deposit 1.5 M balance in 10 monthly installments)","Kenyatta Road, Gatundu South",3,4750000
10,"KAMULU CORNERSTONE GARDENS
Located in Kamulu, Kangundo Road at Reflector.
It's a 3 Bedroom bungalow master ensuite sitting on a full 40x80.
FEATURES INCLUDE
- 105 square meters.
- Open plan kitchen( though customizable).
- Spacious lounge and dining area.
- All Rooms tiled.
- Large windows to ensure natural lighting.
- All amenities within reach.
- Borehole for supply of water in estate.
- 45% green areas.
- Inbuilt MDF.
- Cabro paved drive ways.
- Perimeter wall with controlled entry and exit.
OFFER PRICE 3.75M
DEPOSIT 1.5 M Bal in 10 months .
NB: THE KENYATTA ROAD DEVELOPMENT HAS BEEN SOLD OUT!!!","Reflector, Kamulu, Kangundo",3,3750000
12,"You will love this charming semi detached with an option of 3 bedroom, master ensuite, with panoramic views of ngong hills, situated in a secure and friendly neighborhood only 10 mins drive from kitengela town 4.2km off tarmac. Close by are a number of essential institutions, including schools, churches and companies.Property feautures-1/8 acre with individual ready title-110sqm and 125sqm house variations-spacious lounge with open kitchen-3 bedrooms with master ensuite-dining area-separate bathroom and cloakrooms-inbuilt wardrobes and kitchen cabinets-granite kitchen tops, ceramic floor tiles & laundry area-kitchen pantry","Kitengela, Kajiado North",3,5999999
13,"KEY DETAILS
•	Located at Buru Buru farmers scheme 3.6 Kilometers off Kangundo Rd
•	Sitting on 0.32 Acre plot that is shared by another similar bungalow
•	Independent access for the SQ
•	Has a long driveway
•	Ample parking
•	Landscaped Gardens
•	Ample water storage
•	Proximity to schools, major Hospitals, shopping center and entertainment areas
•	Built Up Area – 1113.54 Sq.ft
PROPERTY DESCRIPTION
A lovely 3 Bedroom bungalow with SQ (Master and SQ ensuite ) sitting on a shared 0.32 Acre plot.
Located 3.6 Kilometres off Kangundo road on Lubumbashi Avenue at Buruburu farmers Scheme.
Features
Lounge with dining with a service hatch to kitchen
Fitted kitchen with pantry
2 bathrooms
3 bedrooms
1 SQ
Utility area
Selling Price: Kshs.9 Million","Kangundo Area, Kangundo",3,9000000
23,"3 Bedroom brand new Bungalow (Master Ensuite ) with a detached servant quarter in a gated community of 10 units. Ample parking and mature garden with a perimeter wall around the estate.
Titles ready and the booking is ongoing, payment 10% deposit.
They are located around the Ruiru Bypass.",Ruiru,3,10500000
24,Fully furnished 3 bedroomed villa located in casaurina area in malindi.with a beautiful swimming pool in a compound with three other villas.well kept gardens and good security.,"Malindi Town, Malindi",3,17000000
26,"In a gated community with 2 other villas sharing a swimming pool but own private garden and entrance. 2 bedroom are upstairs and 1 is downstairs all en-suite, kitchen fully equipped and has a small pantry. The house is fully furnished.in a safe secure area of malindi and walking distances to the beach. 10 minutes drive to malindi town.","Malindi Town, Malindi",3,14000000
30,"This gracious Three bedroom Master en suite house, is located along Dagoretti road, Karen. An elegant property that features sophisticated entertaining space with futuristic elements and beautiful details that include: wooden ceiling, tiled floors, custom oversized windows and doors. The spacious living area boasts a gorgeous wood-burning fireplace, It has a modern well aired kitchen. This Property offers a serene wonderful place to call home!","Karen, Langata",3,49900000
41,"A lovely three bedroom house for sale located in the tranquil suburb of Muthaiga. In addition to the main house, there is a guest house with three bedrooms all en-suite, kitchen & living room. DSQ for 2. Possibility to extend the main house.","Muthaiga Area, Muthaiga",3,180000000
54,"Stand alone bungalow, sitting of a full 40 x 80 plot.
Offer price is 3.75 million.
With a flexible repayment plan whereby you can deposit 1.5 million and pay the balance in 10 months.
Completion period is 8 months.","Kamulu, Kangundo",3,3750000
57,"KAMULU CORNERSTONE GARDENS
Located in Kamulu, Kangundo Road at Reflector.
It's a 3 Bedroom bungalow master ensuite sitting on a full 40x80.
FEATURES INCLUDE
- 105 square meters.
- Open plan kitchen( though customizable).
- Spacious lounge and dining area.
- All Rooms tiled.
- Large windows to ensure natural lighting.
- All amenities within reach.
- Borehole for supply of water in estate.
- 45% green areas.
- Inbuilt MDF.
- Cabro paved drive ways.
- Perimeter wall with controlled entry and exit.
OFFER PRICE 3.75M
DEPOSIT 1.5 M Bal in 10 months .
NB: THE KENYATTA ROAD DEVELOPMENT HAS BEEN SOLD OUT!!!","Reflector, Kamulu, Kangundo",3,3750000
63,"Lovely Maisonette in a gated community of 96 units
3 bedroom(master en-suite)
GROUND FLOOR
Entrance hall
Modern kitchen with pantry
Bright spacious lounge with a veranda that opens to backyard
Separate dining area
Visitors cloakroom
LEVEL1
Mater bedroom with in-built wardrobes and en-suite bathroom
Second and third bedroom with in-built wardrobes and are sharing bathroom
OTHERS INCLUDE
Staff accommodation for 1 with facilities
Parking
Small garden
Under ground tank
Perimeter wall with electric fence
LOCATION INFORMATION
The maisonette is located in Syokimau and the community is fronting Mombasa Road
SECURITY
The property is guarded 24 hours
EDUCATIONAL INSTITUTIONS
There are many school around the area
SHOPPING CENTRES & AMENITIES
There is a shopping centre with community and the property is next to the GateWay Mall","Mombasa Road, Syokimau, Athi River",3,12800000
74,"A lovely three bedroom house for sale located in the tranquil suburb of Muthaiga. In addition to the main house, there is a guest house with three bedrooms all en-suite, kitchen & living room. DSQ for 2. Possibility to extend the main house.","Muthaiga Area, Muthaiga",3,180000000
82,"Lovely 3 BR Houses in Ngong town .
In a gated community of 6.
Spacious rooms, Securely located with perimeter wall,
Separate and distinct with own spacious compound.
The access road in very good condition.","Ngong, Kajiado North",3,8000000
83,"very spacious, excellent finishing ample parking with tight security","Ongata Rongai, Kajiado North",3,7000000
84,"The development is an impressive home investment comprising 58 superbly designed maisonettes stretched across 3 acres. With efficient designs and contemporary aesthetics.
INDOOR FEATURES;
- 3 bedroom with master en suite
-Spacious living space
-Dinning room
-Open plan kitchen with granite tops
-Tiled Floors
-Visitor's cloak room downstairs
-Solar water heater
OUTDOOR FEATURES;
-Gated community setting
-Parking for 2 cars
-Perimeter wall with electric fence
-Well manicured garden
-Cabro paved compound
-Borehole
-Water storage tanks
SOCIAL AMENITIES;
SCHOOLS,
- Kitengela International School
-Acacia Crest School
BANKS;
-Barclays
-KCB
-Equity
-Cooperative Bank
SHOPPING;
-Tuskys
-Naivas","Kitengela, Kajiado North",3,8600000
85,modern houses for sale in a gated community in the upcoming busy kitengela town.The houses are located in acacia a gated community winch is semi-ditched bungalows,"Kitengela, Kajiado North",3,7000000
86,"Lovely 3 BR House in Ongata Rongai - Nkoroi along Rongai - Kiserian highway. All rooms are quite spacious including the compound . Basic social amenities are available eg good schools which are nearby , reliable water supply, good access road , hospitals etc. Very secure location . The house is secured by a perimeter wall.","Ongata Rongai, Kajiado North",3,6800000
90,"This newly built 3br bungalows are located in Ngina Homes housing project along Mashinani Road off Eastern Bypass. It’s 5 minutes’ drive from Kamakis
Description
•	Spacious lounge with a separate dining area.
•	Kitchen fitted with ceramic tiles and Mdf cabinets.
•	A pantry with shelves
•	Visitor cloakroom.
•	Study room
•	2 bedrooms all en-suite
•	Master bedroom en-suite.
•	Adequate wardrobe space in all bedrooms.
Other features
•	Detached DSQ.
•	Constant fresh water supply.
•	Well landscaped garden and a clean environment
•	Each house has 3 parking lots.
•	Printh area 1760sqf","Mashinani Rd, Ruiru",3,9800000
94,"1. Master bedroom is en suite along with one other
bedroom. Other bedroom has an external bathroom. All rooms come with spacious
wardrobes.
2. Floor is entirely tiled with an inbuilt electric
water heater is installed.
3. Spacious lounge with large windows looking out to
the parking area. Separate washing area with facility for a washing machine.
4. Spacious will lit kitchen with modern fittings. The
units total built area is 230 SQM.
5. Each unit has 2 designated parking spaces. The
compound has a total of 14 Units, is built on 1.2 acres and is entirely
electric fenced. The unit is about 9 years old.
6. The unit is on offer at Ksh 26.50M. Cash buyers can
deal at Ksh 25.70M. Unit has a potential rental income of Ksh show me exclusive of
service charge of Ksh 6,000.
8. The compound is located along Ndemi Lane off Ngong
Road near Adams Arcade.","Ndemi Ln, Woodley, Nairobi, Nairobi County, KE, Kilimani, Dagoretti North",3,26500000
98,"uja South Estate is strategically located only 30 km from Nairobi CBD and 11 km from Thika Town. It is just 2.7 km from the Thika Superhighway with two accesses to it that allows quick entry and exit through private and public means.
The Estate enjoys close proximity to:-
Malls: - Juja City mall, Garden City mall, TRM & Ananas Mall
Health amenities:- Aga Khan Medical and Diagnostic Center, Saint John’s Hospital, JKUAT hospital, & Kalimoni Mission Hospital.
The Eastern by-pass connecting to Mombasa road and Jomo Kenyatta International Airport (JKIA)
Property Features
Total Area: 193 . 6 Sqm
Ground floor
Entry porch leading to a spacious lounge via solid mahogany door
Quality sanitary ware
Fitted kitchen
Pantry
Guest cloakroom
Detached DSQ
Laundry yard
Ample parking for two cars
Private garden
Upper floor
Master bedroom ensuite with balcony
2 additional bedrooms with common bathroom
High quality wardrobes in all bedrooms","Juja, Kiambu",3,13000000
100,"3 bedroom master en-suite bungalows. The whole estate comprises of bungalows and maisonettes with a green area and easy access to various social amenities. Located 1 km off kangundo road with close proximity to kamulu police station. The site is strategically located:30 minutes drive from jkia & sgr and 45 minutes drive from the nairobi cbd
price: (a deposit of 1.5 million and the balance to be paid within 10 months)
features - all are stand alone on full 40 x 80 plots. - 105 square meters - the master is ensuite - spacious lounge area. - borehole for water supply - cabro paved driveways. - all round the estate perimeter wall with controlled entry and exits. - in buillt mdf wardrobes. - large windows for sufficient natural lighting
ps: estimated date of completion is in or before 10 months elapses.","Kamulu, Kangundo",3,3750000
108,"Red oak estate is located on kenyatta road, 30 minutes from the nairobi cbd, 8kms (of paved road) from the thika super highway (exit 14)
each bungalow sits on a 40 by 80 plot each with an individual title.
Price is 4.75m cash offer and 4.95m paid in installments with a deposit of 1.5m.
Each house will have:
- 3 bedrooms
- 3 bathrooms
- 1 guest washroom
- spacious lounge
- open kitchen (can be closed on demand)
- separate dining room
- a pantry
- outdoor washing area
- tiled floors
- inbuilt wardrobes
- 2 car parking spaces
the estates features will include:
- cabro driveways
- beautiful landscaping.
- outdoor lighting.
- green area serving both as a kids play area and a place to hold large functions.
- borehole acting as a backup.","Juja, Kiambu",3,4950000
111,"Property description
•	3 bedrooms
•	2 bathrooms
•	Servants quarter
•	4 parking
•	Garden
•	Room for expansion","Southlands Estate, Kibera, Langata",3,15000000
127,"3 Bedroom Maisonette For Sale-Golf Course Estate, Nairobi
A cosy, well-maintained maisonette in a prime location off Mbagathi Way in a well secured close.
The lower floor comprise a well-lit lounge cum dining room which gives way to a well designed kitchen with fitted cabinets and an outdoor gas cage. It also has a guest bathroom. The upper floor contains three bedrooms and a common bathroom. The master bedroom is the largest with a spacious modern inbuilt wardrobe. Finishes are made up of parquet wood flooring, ceramic tiling in wet areas, granite worktops in the kitchen and wrought iron steel door at the main entrance.
The compound is fenced and has a well manicured front yard. The backyard is spacious and is home to a sizeable underground water tank. There is ample parking inside and outside the compound, a secured gate to the close and 24 hr security control at the main gate.
This property enjoys proximity to most public amenities and is near major institutions like KEMRI, Kenyatta National Hospital and Nairobi Hospital. It is ideal for a young family or a prospective investor.","Golf Course Estate, Ngumo Estate, Langata",3,19000000
131,"Exquisite 3bed double storey townhouse within a peaceful, posh gated community of 17 units along Waiyaki Way.
Features:-
•	Spacious lounge/dining with an arch-style entrance & hardwood (mvuli) floors.
•	Open plan kitchen fitted with: hardwood cupboards, cooker, extractor, fridge, microwave & oven. Pantry & tiled floors.
•	Study room
•	One bed ensuite guest room on the ground floor
•	Master ensuite with walk-in closet & 1 bed ensuite, air-conditioner installed.
•	All doors & stairs built from hardwood.
•	Cloak room
•	Staff quarter for 1
•	Private generator, NCC water & storage ground tank (12,000ltrs)
•	LED lighting
•	24hr security onsite, CCTV, alarm system & motion sensors
•	Parking for 2, street lights along the drive way.
•	The property is within a close proximity to Westlands, Lavington & CBD area
Selling price: KShs.46m negotiable.","Waiyaki Way, Westlands",3,46000000
134,"3 bedroom master en-suite bungalows. The whole estate comprises of bungalows and maisonettes with a green area and easy access to various social amenities. Located 1 km off kangundo road with close proximity to kamulu police station. The site is strategically located:30 minutes drive from jkia & sgr and 45 minutes drive from the nairobi cbd
price: (a deposit of 1.5 million and the balance to be paid within 10 months)
features - all are stand alone on full 40 x 80 plots. - 105 square meters - the master is ensuite - spacious lounge area. - borehole for water supply - cabro paved driveways. - all round the estate perimeter wall with controlled entry and exits. - in buillt mdf wardrobes. - large windows for sufficient natural lighting
ps: estimated date of completion is in or before 10 months elapses.","Kamulu, Kangundo",3,3750000
138,"These houses for sale in Kiambu county are in a gated community and close to key land marks such as Four Way Junction, Thindigua shopping centre, Windsor golf hotel, Runda, Gigiri, etc. The property is less than 20 minutes drive to Nairobi Central Business District, and about 500 metres to the Tarmac.
The project expected completion is April 2018.
Each of the unit sits in a compound of roughly 29.6 metres x 8.3 metres, and has a total plinth area of 170 Square metres. Each house has a parking of two vehicles.
They are 10 houses in a gated compound as shown on the layout plan photos.
The Kiambu houses for sale in Thindigua has the following specifications.
Ground Floor Accommodation
- 3 bedrooms, 3 bathrooms, and a visitors toilet
- The visitors toilet is conveniently located near the access door
- All the bedrooms are en-suite
- A Spacious lounge
- The servant quarter is en-suite, with fitted wardrobe and has an external access road
- A Lobby
- Kitchen with a large pantry
- Laundry area
- All rooms have ceramic tiles
- Stair case
- Verandah
- A small garden at the back, where one can place clothes drying line
- parking for 2
Ground floor has a Plinth Area of 84 square metres
First Floor Accommodation
- Master bedroom plus 2 other bedrooms
- All bedrooms are en-suite
- Master bedroom has bath tab, dressing table, walking closet wardrobe
- All floors are of ceramic tiling
- The other 2 bathrooms have shower cubicles
- All bedrooms have fitted ward robes
- Master bedroom has a large balcony
The first floor has a Plinth area of 86 square metres
Terms of payments
- Cash payment
- Installments payments
A Kiambu Real Estate investment opportunity near Nairobi. The property is near other key land marks like Four ways junction, Thindigua centre",Thindigua,3,18500000
139,"-sitting on 50 by 100 plot
-3 bedrooms master ensuite
-open back yard
-parking for 2 at the front
-corner plot
-tenant paying 35 K","Donholm, Embakasi North",3,10500000
143,"The maisonette is a 3 bedroom master ensuite, two rooms sharing a common bathroom and toilet upstairs with a balcony in the master bedroom. Has a spacious kitchen and laundry area behind and guest toilet downstairs. Has spacious living area cum dining and external garden. The house is within a court with its own gate in a secure neighborhood.","Kitengela, Kajiado North",3,6000000
145,"193.6 Sqm
Ground floor
• Entry porch leading to a spacious lounge
via solid mahogany door
• Quality sanitary ware
• Fitted kitchen
• Pantry
• Guest cloakroom
• Detached DSQ
Laundry yard
• Ample parking for two cars
• Private garden
Upper floor
• Master bedroom ensuite with balcony
• 2 additional bedrooms with common
bathroom
• High quality wardrobes in all bedrooms","Juja, Kiambu",3,13000000
147,"A lovely three bedroom house for sale located in the tranquil suburb of Muthaiga.
In addition to the main house, there is a guest house with three bedrooms all en-suite, kitchen & living room.
DSQ for 2. Possibility to extend the main house.","Muthaiga Area, Muthaiga",3,180000000
166,"A beautiful development in a serene environment providing a blend of convenience and privacy in the proposed development of 47 number units 3 bedroom and 54 number units 4 bedroom marionettes.
Location: Along Old Namanga Road a walking distance to Orchad School, Thorn Groove Academy, Kitengela International School and Acacia Crest Academy
Salient Features:
Fully detached, stand alone units
Detached staff quarters
Fitted kitchen with pantry
Spacious lounge with separate dining area
Visitors' cloakroom
Ensuite master bedroom
Plinth areas: 3 bedroom - 130sqm
Each unit set upon 1/8 of an acre compound","Kitengela, Kajiado North",3,10000000
177,"The whole project comprises of 53 units.13 Maisonettes and 40 Bungalows.They are located 1KM off Kangundo road, 30min drive off Nairobi CBD and 15 minutes from JKIA.
Description
•	Size approximate 105 sqm for bungalows and 160 sqm for maisonettes
•	Spacious lounge and dining area.
•	Customized open plan kitchen.
•	Master en-suite
• Inbuilt MDF cabinets.
•	Two bedrooms sharing a common bathroom with visitors.
•	All rooms tiled.
Other features
•	Large windows to ensure natural lighting
•	Borehole for supply of water in estate.
•	Cabro paved drive ways
•	Perimeter wall with controlled entry and exit.
•	45% green areas
•	All amenities within reach
SELLING BUNGALOWS @ 3.75 Million
DEPOSIT - 1.5 Million and the balance to be paid within 10 months
SELLING show me Million
DEPOSIT 3 Million and the balance to be paid within 10 months","Kamulu, Kangundo",3,3750000
184,"Vipingo Ridge is a prestigious residential golf development set within a 2,500 acre estate on the Kenyan Coast. The development uniquely blends a first-class lifestyle with sound investment opportunities.
The scenic and tranquil environment features an iconic Moorish-inspired clubhouse and leisure facilities second to none, including Kenya’s top-ranked PGA championship golf course. The setting and and amenities epitomize luxury living.","Watamu, Kilifi North",3,25000000
