,desc,location,size,value
177,18 0606 ST Outstanding Townhouse - Excellent Investment Opportunity 17 03 07,"Brookeside Drive, Brookside, Nairobi, Nairobi",4,55000000
180,Scarlet Roses ! Runda 4 Bedroom Maisonettes with Dsq.,"Runda, Runda, Nairobi, Nairobi",4,23000000
181,Westlands Brookside Executive 4 Bedrooms Townhouse,"grevillea grove, Westlands, Nairobi, Nairobi",4,43000000
182,4 Bedroom House - Mansionnete for sale,"WAIYAKI WAY, Mountain View, Nairobi, Nairobi",4,45000000
183,4 Bedroom Stand alone house on 1.3 acres  in Old Muthaiga,"Old Muthaiga - near Sergoit Lane, Muthaiga, Nairobi, Nairobi",4,199000000
184,Karen City Property with Country Charm Gated Comm,"Bogani Road, Karen, Nairobi, Nairobi",4,88000000
186,2 Bedroom Maisonette - Kileleshwa,"Kileleshwa, Nairobi, Nairobi",4,35000000
187,Magnificent and Ultra Modern 4 Bedroom Villa,"Kitisuru, Kitisuru, Nairobi, Nairobi",4,87000000
190,Large 4 Bedroomed Semi Detached Maisonette with DSQ in Syokimau For Sale,"Just 2 Km behind the Gateway Mall on Mombasa Road, Syokimau, Nairobi, Nairobi",4,12800000
191,"An Inviting, Newly Built 5 Bedroom All En-Suite House","Karen, Nairobi, Nairobi",4,85000000
192,4 Bedroom House in Karen 3KE1378563,"Karen, Nairobi, Nairobi",4,55000000
193,Charming 4 Bedroom Home - Windsor Park,"Windsor Park, Ridgeways, Nairobi, Nairobi",4,65000000
196,Elegant Town House,"Ridgeways, Ridgeways, Nairobi, Nairobi",4,29000000
201,House - 4 Bedrooms (all-ensuite) + DSQ @ Membley,"Membley Estate, Thika Rd, Exit 10, Thika Road, Nairobi, Nairobi",4,18500000
202,Very Spacious 4 Bedroom House plus Dsq Off plan for sale  in Kiambu Road 40acre,"Runda, Nairobi, Nairobi",4,41950000
204,Pelican Haven ! Muthaiga 4 Bedroom Maisonette.,"muthaiga, Muthaiga, Nairobi, Nairobi",4,30000000
205,Spacious 4bedroom + Dsq maisonette for sale in Kileleshwa,"Gichugu road, Kileleshwa, Nairobi, Nairobi",4,60000000
209,4 Bedroom Maisonette - Garden Estate,"Garden Estate, Nairobi, Nairobi",4,110000000
210,4 Bedroom Town House in Karen,"windy ridge, Karen, Nairobi, Nairobi",4,79000000
211,4 bedroom townhouse in a gated community  for sale in karen,"karen, Karen, Nairobi, Nairobi",4,85000000
220,4 Bedroom Town House Plus Dsq.,"Siaya Road, Kileleshwa, Nairobi, Nairobi",4,45000000
222,4 Bedroom Townhouse Karen,"Fair Acres Rd Nairobi, Karen, Karen, Nairobi, Nairobi",4,95000000
225,Fabulous 4 Bedroom Town House,"Waiyaki  Way, Westlands, Nairobi, Nairobi",4,45000000
226,4-bedroom House on 1 Acre - Ideal for Redevelopment,"Riverside, Nairobi, Nairobi",4,250000000
227,Beautiful Two House Property in Lavington,"Lavington, Nairobi, Nairobi",4,250000000
228,4 Bedroom Villa - Kajiado Town,"Kajiado, Nairobi, Nairobi",4,18500000
230,City's Delight ! Parklands 4 Bedrooms Maisonette,"parklands ngao road, Parklands, Nairobi, Nairobi",4,22000000
233,Townhouse in Kitusuru,"kirawa road, Kitisuru, Nairobi, Nairobi",4,57500000
234,Maisonette at South C,"South C, Nairobi, Nairobi",4,23000000
238,4 Bedroom Bungalow Karen,"Bogani road, Karen, Nairobi, Nairobi",4,88000000
239,4 bedroomed maisonette with elegant finishes,"Utawala behind AP training school, Utawala , Nairobi, Nairobi",4,11000000
240,Karen 4 Bed Townhouse with Ensuite SQ,"Near The Hub Karen (Dagoretti RD), Karen, Nairobi, Nairobi",4,80000000
241,4 Bedroom all En Suite Townhouse in a Gated Community in Karen,"karen, Karen, Nairobi, Nairobi",4,85000000
246,Graceful lilies ! Kilimani 4 Bedroom Maisonette,"kilimani, Kilimani, Nairobi, Nairobi",4,45000000
256,4 Bedroom House For Sale In Kitisuru (Kenya) - 3KE1337286,"Kitisuru, Nairobi, Nairobi",4,37000000
262,Gorgeous 4-bedroom standalone property on 1 acre piece of land,"LAVINGTON, Lavington, Nairobi, Nairobi",4,260000000
263,Exclusive Modern 4 Bedroom Townhouse,"kitisuru, Kitisuru, Nairobi, Nairobi",4,25000000
264,Lavington- 4 Ensuite Bedroom House,"CHALBI DRIVE, Lavington, Nairobi, Nairobi",4,65000000
267,4 Bedroom Townhouse - Ridgeways,"Ridgeways, Nairobi, Nairobi",4,29000000
276,4 Bedroom Townhouse - Ridgeways,"Ridgeways, Nairobi, Nairobi",4,115000000
277,Brand New Smile! Ruiru Membley Estate House For Sale,"ruiru, Ruiru, Nairobi, Nairobi",4,17000000
278,Modern and Unique Townhouses,"Lavington, Nairobi, Nairobi",4,62000000
279,4 Bedroom House For Sale In Donholm (Kenya) - 3KE1368404,"Donholm, Nairobi, Nairobi",4,17000000
280,4 Bedroom House For Sale In Spring Valley (Kenya) - 3KE1372274,"Spring Valley, Nairobi, Nairobi",4,130000000
281,Very Spacious 4 Bedroom plus Dsq Off plan Standard House for sale  in Kiambu Road at 40acre,"Runda, Nairobi, Nairobi",4,28950000
282,Fairacres Country Homes Karen - PHASE 2,"Hekima road off Fair acres Road, Karen, Nairobi, Nairobi",4,85000000
283,Charming 4 Bedroom Home - Windsor Park,"Windsor Park, Ridgeways, Nairobi, Nairobi",4,65000000
287,4 Bedrooms Massionatte in Lavington,"Lavington, Nairobi, Nairobi",4,50000000
289,4 Bedroom House For Sale In Parklands (Kenya) - 3KE1372520,"Parklands, Nairobi, Nairobi",4,43000000
291,House at 20 Njumbi Road,"Lavington, Lavington, Nairobi, Nairobi",4,110000000
295,Elegant 4 Bedroom Towhouses With Dsq For Sale In Syokimau,"Airport Road, Syokimau, Nairobi, Nairobi",4,11500000
297,Eye candy Runda Paradise 4 bed townhouse!,"Runda, Runda, Nairobi, Nairobi",4,23500000
298,"Aspire Townhouses, Chalbi Drive Drive Lavington","Lavington, Lavington, Nairobi, Nairobi",4,62000000
300,"Syokimau, 4 Bedroom Standalone Villa","off Mombasa Road, Syokimau, Nairobi, Nairobi",4,18000000
305,A 4 Bedroomed (all self-contained) House with SQ for Sale on Kiambu Rd - - opposite KIST,"Njathaini Rd, opposite Kiambu Institute of Technology (KIST), Kiambu Road, Nairobi, Nairobi",4,31000000
308,4 Bedroom House For Sale In Karen (Kenya) - 3KE1348268,"Karen, Nairobi, Nairobi",4,69000000
310,Bungalow at Nairobi,"Garden Estate, Nairobi, Nairobi",4,60000000
313,4 Bedroom House in Karen  - 3KE1348268,"Karen Road, Karen, Nairobi, Nairobi",4,69000000
321,4 Bedroom House in Karen,"Karen, Nairobi, Nairobi",4,85000000
325,Very Beautiful Luxurious 4 Bedroom plus Dsq Premium House Off plan for sale in Kiambu Road at 40 Acre,"Runda, Nairobi, Nairobi",4,34500000
327,Rosslyn Springs - 4 Bedroom Town Houses,"Gigiri, Gigiri, Nairobi, Nairobi",4,73500000
330,Elegant Home - 4 Bedroom Runda,"Runda, Runda, Nairobi, Nairobi",4,75000000
331,"Town Houses in Matasya, Ngong","Matasya, Ngong, Kajiado, Nairobi, Nairobi",4,10000000
333,4 Bedroom House For Sale In Runda (Kenya) - 3KE1347171,"Runda, Nairobi, Nairobi",4,95000000
334,A 4 Bdrm Townhouse,"It's along kiambu rd, Kiambu Road, Nairobi, Nairobi",4,45000000
337,Lovely 4 Bedroom Home for sale - Runda,"runda, Runda, Nairobi, Nairobi",4,90000000
338,4 Bedroom Townhouse For Sale In Embakasi (Kenya) - 3KE1218789,"Embakasi, Nairobi, Nairobi",4,12500000
340,Syokimau 4 Bedroom Townhouse all Ensiite,"Syokimau, Nairobi, Nairobi",4,21000000
343,"Investor Alert: 4 Bedroom Villas For Sale, Runda","Runda, Runda, Nairobi, Nairobi",4,75000000
345,"Lovely 4 Bedroom Townhouse, Syokimau","Mombasa road, Syokimau, Nairobi, Nairobi",4,19000000
347,4 Bedroom House for sale in Karen - 3KE1323941,"Fair Acres, Karen, Nairobi, Nairobi",4,95000000
348,4 Bedroom House For Sale In Windsor (Kenya) - 3KE1362572,"windsor, Nairobi, Nairobi",4,65000000
357,4 Bedroom House For Sale In Runda (Kenya) - 3KE1344875,"Runda, Nairobi, Nairobi",4,147800000
363,"Height of Style – Garden Estate, Ridgeways","Garden Estate, Garden Estate, Nairobi, Nairobi",4,49000000
364,"Standalone 4 Bedroom House Along Brookside Drive, Spring Valley","Brookside Drive, Spring Valley, Nairobi, Nairobi",4,75000000
368,Standalone 4 Bedroom Bungalow on 0.125 acre - Kahawa Sukari,"Kahawa Sukari, Nairobi, Nairobi",4,28000000
374,"Delightful 4 Bedroom Maisonettes, Syokimau","Mombasa Road, Syokimau, Nairobi, Nairobi",4,12800000
375,4 Bedroom Townhouse For Sale In Westlands (Kenya) - 3KE1315369,"Westlands, Nairobi, Nairobi",4,30000000
376,4 Bedroom House For Sale In Syokimau (Kenya) - 3KE1309354,"Syokimau, Nairobi, Nairobi",4,13500000
378,4 Bedroom Townhouse For Sale In Langata (Kenya) - 3KE1231761,"Langata, Nairobi, Nairobi",4,25000000
382,The Riverine Kitengela,"kitengela, Mlolongo, Nairobi, Nairobi",4,15000000
384,"Classy 4 Bedroom villa plus sq for sale in Roselyn, Runda","Roselyn, Rosslyn, Nairobi, Nairobi",4,68000000
386,"Quick Sale - 4 Bedroom All Ensuite, TV room + DSQ","Kileleshwa, Kileleshwa, Nairobi, Nairobi",4,55000000
389,4 Bedroom Townhouse Karen,"Bogani Rd, Karen, Karen, Nairobi, Nairobi",4,90000000
392,4 bedroom house for sale in Kiambu road,"Kiambu Road, Nairobi, Nairobi",4,34000000
394,4 Bedroom Town House in Rosslyn,"Rosslyn, Nairobi, Nairobi",4,66300000
397,4 Bedrooms In Lavington - Issac Gathanju Close - 2076-1,"Lavington, Nairobi, Nairobi",4,50000000
398,4 Magnificent Town Houses in Lavington,"Njumbi Road, Lavington, Nairobi, Nairobi",4,98000000
406,Beautiful Karen Villa,"Fair acres, Karen, Nairobi, Nairobi",4,95000000
407,"House at Muna Tree Estate, Limuru","Limuru, Limuru road, Nairobi, Nairobi",4,55000000
408,4 Bedroom Townhouse In Lavington - Chalbi Drive - 2111-4,"Lavington, Nairobi, Nairobi",4,55000000
411,Attention grabber Muthaiga mansion!,"Muthaiga, Muthaiga, Nairobi, Nairobi",4,140000000
412,Upscale retreat! Kiambu road Runda Paradise,"Runda, Runda, Nairobi, Nairobi",4,24000000
413,Luxurious 4 Bedroom Pent House in Lavington .,"Lavington, Nairobi, Nairobi",4,36000000
417,4 bedroom House in Garden Estate on 1/2 acre,"Garden Estate., Garden Estate, Nairobi, Nairobi",4,42000000
418,Move-in ready! Runda Paradise Townhouse For Sale,"Runda, Runda, Nairobi, Nairobi",4,23500000
419,4 Bedroom House For Sale In Karen (Kenya) - 3KE1364360,"Karen, Nairobi, Nairobi",4,158500000
422,4 Bedroom Maisonette In Kileleshwa - Makueni Road - 2128-8,"Kileleshwa, Nairobi, Nairobi",4,33000000
425,Uptown Urban Lifestyle! Lavington 4 Bed Townhouse,"Lavington, Lavington, Nairobi, Nairobi",4,63000000
429,4 Bedroom House For Sale In Mombasa Road (Kenya) - 3KE1376377,"Mombasa Road, Nairobi, Nairobi",4,24000000
430,4 Bedroom House For Sale In Muthaiga (Kenya) - 3KE1357305,"Muthaiga, Nairobi, Nairobi",4,295000000
431,"5 Bedroom House, Off Kiambu Road","Kiambu Road, Kiambu Road, Nairobi, Nairobi",4,70000000
434,An Exquisite  4 Bedroom Town House,"Karen,Nairobi, Karen, Nairobi, Nairobi",4,70000000
435,Exquisite 4 Bedroom House for sale in Kihingo Village,"Kihingo village, Kitisuru, Nairobi, Nairobi",4,140000000
436,House in Syokimau,"Syokimau, Nairobi, Nairobi",4,10000000
440,"4 Bedroom Detached House for sale in Mida Creek, Watamu  Ref Map2","Ndege, Riruta, Nairobi, Nairobi",4,20000000
443,4 Bedroom Townhouse For Sale In Westlands (Kenya) - 3KE1320951,"Westlands, Nairobi, Nairobi",4,38000000
444,Townhouse in Lavington,"Lavington, Lavington, Nairobi, Nairobi",4,85000000
445,4 Bedroom House For Sale In Karen (Kenya) - 3KE1331475,"Karen, Nairobi, Nairobi",4,185000000
446,Spacious 4 Bedroom House,"manyani road, Lavington, Nairobi, Nairobi",4,215000000
449,KAREN - 4 BEDROOMS ALL - ENSUITE HOUSE ON  0.6 ACRE.,"Off Ongata rongai road., Karen, Nairobi, Nairobi",4,90000000
451,Luxurious 4 Bedroom House in Westlands with Servant Quarter( Sq) on 1/8 Acre with a Small Garden.,"Westlands, Nairobi, Nairobi",4,50000000
452,House in Syokimau,"Syokimau, Nairobi, Nairobi",4,17000000
453,4 Bedroom House in Thome Estate,"Thome, Nairobi, Nairobi",4,20000000
454,4 Bedroom House for sale in Karen - 3ke1320697,"Fair Acres Road, Karen, Nairobi, Nairobi",4,73000000
457,2 Bedroom Townhouse  Maisonette Two En-suite near Junction Mall,"Riara, Nairobi, Nairobi",4,50000000
464,Cosy 4 Bedroom Bungalow For Sale,"Loresho, Loresho, Nairobi, Nairobi",4,82000000
466,Charming 4 Bedroom Townhouse for sale in Lavington,"Muthangari Gradens Rd, Lavington, Nairobi, Nairobi",4,70000000
468,4 Bedroom Apartment,"miotoni road, Karen, Nairobi, Nairobi",4,80000000
474,4 Bedroom House For Sale In South C (Kenya) - 3KE1366684,"South C, Nairobi, Nairobi",4,14000000
475,4 Bedroom House For Sale In Karen (Kenya) - 3KE1377553,"Karen, Nairobi, Nairobi",4,85000000
477,4 Bedroom House For Sale In Langata (Kenya) - 3KE1375583,"Langata, Nairobi, Nairobi",4,21000000
481,"Athi View, 4 Bedroom Maisonette ,opposite Syokimau Railway Station","Syokimau, Syokimau, Nairobi, Nairobi",4,12800000
483,Stima Village House- Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,10150000
486,Hardrock Park Juja,"Kenyatta Road, Thika Road, Nairobi, Nairobi",4,25000000
490,Prestigious 4 Bedroom Villas in Karen,"Karen, Karen, Nairobi, Nairobi",4,93000000
493,Kitengela Townhouses,"kitengela, Mombasa Road, Nairobi, Nairobi",4,15000000
498,4 Bedroom Townhouse For Sale In Kiambu Road (Kenya) - 3KE1344062,"Kiambu Road, Nairobi, Nairobi",4,26000000
499,4 Bedroom Maisonette at Ruiru,"Githunguri rd, Ruiru, Nairobi, Nairobi",4,9500000
503,Hardrock Park Kenyatta Road,"kenyatta road, Thika Road, Nairobi, Nairobi",4,25000000
505,LAKE VIEW ESTATE - 4 BEDROOMS BUNGALOW ON 1/5 ACRE.,"LAKE VIEW ESTATE., Lower Kabete, Nairobi, Nairobi",4,140000000
506,Amazing! Ruiru Membley Maisonette For Sale,"ruiru, Ruiru, Nairobi, Nairobi",4,17500000
510,KILIMANI - 4 BEDROOMS M-EN SUITE MAISSONETTE.,"OFF WOOD AVENUE, Kilimani, Nairobi, Nairobi",4,30000000
512,The Pearl,"Karen, Karen, Nairobi, Nairobi",4,135000000
515,"4 Bedroom House for sale, Utawala","Utawala, Utawala , Nairobi, Nairobi",4,19000000
517,"Aspire Townhouses On Chalbi Drive, Lavington","Lavington, Lavington, Nairobi, Nairobi",4,62000000
518,Elegant 4 Bedroom Maisonette at The Royal Ridge Courts,"Ruaka, Ruaka, Nairobi, Nairobi",4,18000000
521,4 Bedroom House For Sale In Kyuna (Kenya) - 3KE1338380,"Kyuna, Nairobi, Nairobi",4,125000000
523,4 Bedroom House For Sale In Donholm (Kenya) - 3KE1368406,"Donholm, Nairobi, Nairobi",4,20000000
524,impressive 4 bedroom maisonette plus sq for sale in Dam Estate in Langata.,"Langata Rd, Langata, Nairobi, Nairobi",4,15500000
525,4 Bedroom House in Rosslyn,"Rosslyn Lone Tree, Rosslyn, Nairobi, Nairobi",4,67300000
526,Edenville Villa - 4 Bedroom With Sq- Kiambu Rd,"Kiambu Rd, Kiambu Road, Nairobi, Nairobi",4,28000000
527,4 Bedroom Town House in Riara Road,"Riara Road, Nairobi, Nairobi",4,47000000
528,Elegant 4 Bedroom Maisonette in Ruiru-Membley,"Membley, Nairobi, Nairobi",4,17000000
529,Elegant 4 Bedroom Townhouse in Lavington,"off Gitanga road, Lavington, Nairobi, Nairobi",4,55000000
530,4 Bedroom House in Karen - 3KE1358996,"Karen, Karen, Nairobi, Nairobi",4,165000000
536,Spacious 4 Bedroom Villas in Runda,"Azure Villas, Runda, Nairobi, Nairobi",4,80000000
539,House for sale,"lower kabete, Kabete, Nairobi, Nairobi",4,110000000
540,4 Bedroom House For Sale In Donholm (Kenya) - 3KE1368403,"Donholm, Nairobi, Nairobi",4,16000000
541,4 Bedroom House For Sale In Karen (Kenya) - 3KE1323941,"Karen, Nairobi, Nairobi",4,95000000
542,Beautiful 4 Bedroom Bungalow on 1/2 An Acre,"Dagoretti Road, Karen, Nairobi, Nairobi",4,50000000
543,Residential Units,"Bogani Road, Karen, Nairobi, Nairobi",4,88000000
546,4 Bedroom House For Sale In Karen (Kenya) - 3KE1320697,"Karen, Nairobi, Nairobi",4,73000000
547,4 Bedroom Townhouse Masanduku Lane,"Masanduku lane, Lavington, Nairobi, Nairobi",4,49000000
550,4 Bedroom Townhouse For Sale In Mombasa Road (Kenya) - 3KE1361959,"Mombasa Road, Nairobi, Nairobi",4,32000000
557,4 Bedroom Farmhouse on 3 Acres of Land in Redhill - S304,"St Julians Road, Red Hill, Nairobi, Nairobi",4,170000000
559,Lavington Sunset Dome! Four Bedroom Furnished Townhouse,"Lavington, Lavington, Nairobi, Nairobi",4,65000000
560,4 Bed Standalone House In Westlands - David Osieli Road - 2021-1,"Westlands, Nairobi, Nairobi",4,65000000
563,Elegant 4 Bedroom Townhouse with Dsq in Lavington Near Valley Arcade,"Lavington, Lavington, Nairobi, Nairobi",4,27000000
565,4 Bedroom Townhouse on Mombasa Road - 3ke1361959,"Mombasa Road, Mombasa Road, Nairobi, Nairobi",4,32000000
569,4 bedroom Townhouse In Shanzu Road - 2164-7,"Westlands, Nairobi, Nairobi",4,135000000
577,Karen Townhouse,"karen, Karen, Nairobi, Nairobi",4,90000000
580,Town House for sale,"Lavington, Lavington, Nairobi, Nairobi",4,100000000
581,Beautiful 4 Bedroom Master En-Suite House on A True Acre Plot of Land,"Loresho, Loresho, Nairobi, Nairobi",4,75000000
583,Authentic 4 Bedroom Homes for sale,"Rosslyn, Rosslyn, Nairobi, Nairobi",4,82000000
590,Fairfield Park,"Embakasi, Nairobi, Nairobi",4,17000000
591,4 Bedroom Townhouse For Sale in Kerarapon,"kerarapon Drive, Kerarapon, Nairobi, Nairobi",4,38000000
592,"Four Bedroom Townhouse in Lukenya, Athi River","Lukenya, Nairobi, Nairobi",4,0
593,4 Bedroom House,"Mountain View, Nairobi, Nairobi",4,45000000
600,2 Elegant Homes in One Compound,"Kitisuru Road, Kitisuru, Nairobi, Nairobi",4,250000000
602,"Executive 4 Bedroom Maisonette for sale , Sosian Donholm","Donholm, Donholm, Nairobi, Nairobi",4,13000000
603,4 Bedroom Heliconia Villa Lower Kabete Road  Nairobi,"Lower Kabete, Nairobi, Nairobi",4,110
604,Beautiful 4 Bedroom House in Runda - 3ke1347171,"Runda, Runda, Nairobi, Nairobi",4,95000000
605,Elegant 4 Bedroom Master Ensuite Townhouses for sale in Ruiru,"Ruiru, Ruiru, Nairobi, Nairobi",4,8000000
606,4 Bedroom House for sale in Karen - 3ke1331475,"Ndovu Road, Karen, Nairobi, Nairobi",4,185000000
607,4 Bedroom House for sale in Embakasi - 3ke1218789,"Embakasi, Embakasi, Nairobi, Nairobi",4,12500000
608,"Modern 4 And 5 Bedroom Maisonette, Syokimau","off Kiungani Road, Syokimau, Nairobi, Nairobi",4,11500000
609,Modern House near Muthaiga North Estate,"Thome, Thome, Nairobi, Nairobi",4,100000000
611,4 Bedroom House for sale in Karen - 3ke1321420,"Karen Hardy, Karen, Nairobi, Nairobi",4,72000000
613,Elegant 4 Bedroom Maisonette for sale in Kiambu,"Kiambu, Kiambu Road, Nairobi, Nairobi",4,15000000
615,4 Bed Deluxe Villas In Riversedge - 1810-24-I,"Red Hill, Nairobi, Nairobi",4,32000000
616,Elegant 4 Bedroom Mansion - Kitisuru,"Kirawa Rd, Kitisuru, Nairobi, Nairobi",4,59000000
620,Town House in Muthaiga North,"off Kiambu Road on Coffee Gardens Drive, Muthaiga, Nairobi, Nairobi",4,65000000
621,"Well Priced 4 Bedroom Home , New Runda","New Runda, Runda, Nairobi, Nairobi",4,35000000
622,"4 Bedroom House in Lake View Estate, Kitisuru","Lake View, Nairobi, Nairobi",4,120000000
624,4 Bedroom Maisonette at Juja Farm Town on 1/4 an Acre.,"Juja Farm Maisonette, Ruiru, Nairobi, Nairobi",4,3550000
625,Elegant 4 Bedroom House,"near the hub, Karen, Nairobi, Nairobi",4,0
627,"4 Bed Spacious and Magnificent Townhouse with DSQ off Grevillea Grove- Spring Valley, Nairobi","GREVILLEA GROVE, Spring Valley, Nairobi, Nairobi",4,45000000
628,Lovely Colonial House In Muthaiga,"Muthaiga Crescent, Muthaiga, Nairobi, Nairobi",4,210000000
629,Hardrock Park Estate,"Thika Road, Nairobi, Nairobi",4,25000000
631,Palatial Home,"KAREN, Karen, Nairobi, Nairobi",4,75000000
633,"Lower Kabete, 4 Bedroom House","lower kabete, Lower Kabete, Nairobi, Nairobi",4,115000000
637,Elegant Modern Villas - Lavington,"Chalbi drive, Lavington, Nairobi, Nairobi",4,62000000
638,Luxurious Villas for sale on Kiambu Road,"Kiambu Road, Kiambu Road, Nairobi, Nairobi",4,25000000
639,A Magnificent 4 Bedroom Town House for sale,"Kiambu Road, Red Hill, Nairobi, Nairobi",4,75000000
640,Quick Sale - 4 Bedroom All Ensuite Plus DSQ,"Kileleshwa, Nairobi, Nairobi",4,55000000
641,Spacious 4 Bedroom Maisonette for Sale in Kiambu Road,"Kiambu Road, Nairobi, Nairobi",4,28000000
643,4 Bedroom Townhouse for sale on Thika Road - 3ke1323995,"Thika Road, Thika Road, Nairobi, Nairobi",4,46000000
646,4 Bedroom House,"Murera kimbo, Ruiru, Nairobi, Nairobi",4,8500000
654,4 Bedroom Penthouse In Riverside - Off Riverside Drive - 1881-B6,"Riverside, Nairobi, Nairobi",4,110000000
655,"4br Townhouse, Kiambu road","kiambu road, Kiambu Road, Nairobi, Nairobi",4,40000000
656,Adorable 4 Bedroom Town House Forsale,"Peponi Road, Spring Valley, Nairobi, Nairobi",4,55000000
658,Seriously Pimped 4 Bedroom Maisonette at Water Front Gardens Estate,"Waiyaki Way, Waiyaki Way, Nairobi, Nairobi",4,30000000
659,New 4 Bedroom Maisonette in Karuguru Kamakis,"Karuguru, Ruiru, Nairobi, Nairobi",4,13500000
668,Lavish Town House For Sale,"loresho ridge, Loresho, Nairobi, Nairobi",4,32500000
670,"Runda, 4  Bedroom Townhouse for sale","Mumwe, Runda, Nairobi, Nairobi",4,70000000
672,Townhouse 4 Bedroom with a DSQ in a Gated Community with a Sizable Kitchen Garden,"Kilimani, Nairobi, Nairobi",4,33000000
675,An Executive 4 Bedroom Townhouse Along Mombasa Road for sale .,"Mombasa Road, Nairobi, Nairobi",4,12500000
676,An Exclusive And Prestgious Modern 4 Bedroom Townhouse in Lavington,"Gitanga Road, Lavington, Nairobi, Nairobi",4,55000000
677,4 Bedroom Maisonette Sigona,"Waiyaki Way, Nairobi, Nairobi",4,16950000
678,4 Bedroom Townhouse for sale in Kileleshwa,"Kaputei Rd, Kileleshwa, Nairobi, Nairobi",4,66000000
679,"Eve Gardens, Villas for sale","Karen, Nairobi, Nairobi",4,65000000
680,4 Bedroom Townhouse for sale in Thika,"Thika Road, Nairobi, Nairobi",4,20000000
682,4 Bed Bungalow - 1.24 Acres In Old Muthaiga - Mua Park Road - 2168,"Muthaiga, Nairobi, Nairobi",4,240000000
685,4 Bedroom Bungalow on 1 Acre Near Karen Country Club,"Karen, Nairobi, Nairobi",4,85000000
691,Hardrock Park Estates,"Thika Road, Nairobi, Nairobi",4,25000000
698,A Charming and  Spacious 4 Bedroom Maisonette in Parklands,"Parklands 2nd avenue, Parklands, Nairobi, Nairobi",4,29000000
699,Hardrock Park Estates,"Thika Road, Nairobi, Nairobi",4,25000000
701,4 bedroom Townhouse for sale in Karen,"Miotoni Road, Karen, Nairobi, Nairobi",4,80000000
703,House for sale on Lower Kabete,"Lower Kabete, Lower Kabete, Nairobi, Nairobi",4,95000000
706,Five Star Meadows,"kiambu road, Kiambu Road, Nairobi, Nairobi",4,45000000
707,A Stunning 4 Bedroom all En Suite Townhouse in Westlands,"Brookside Gardens, Brookside, Nairobi, Nairobi",4,45000000
715,"Langata, 4 Bedroom Master Ensuite  Maisonette","Kitengela Road, Langata, Nairobi, Nairobi",4,17000000
716,Townhouse for Sale in Syokimau - 3KE1321308,"Syokimau, Syokimau, Nairobi, Nairobi",4,11500000
720,Executive 4 Bedroom Townhouse 2 Ensuite with 1 Bedroom Guest Wing,"Nagoya estate phase 4, South C, Nairobi, Nairobi",4,29000000
731,Runda Town House,"Runda, Nairobi, Nairobi",4,37000000
732,4 Bedroom Maisonette all En-suite - Syokimau For Sale,"Syokimau, Nairobi, Nairobi",4,20000000
733,Hardrock Park Thika Rd,"Thika Road, Nairobi, Nairobi",4,25000000
736,Lovely 4 Bedroom Townhouse in Brookside - Westlands,"Westlands, Nairobi, Nairobi",4,50000000
740,4 Bedroom Townhouse For sale Loresho Ridge,"Loresho Ridge, Loresho, Nairobi, Nairobi",4,39000000
746,Runda Gardens Townhouses,"Runda, Nairobi, Nairobi",4,37000000
752,House on Mombasa Road,"Syokimau, Nairobi, Nairobi",4,17000000
754,Exquisite 4 Bedroom En-suite House with dsq. for Sale,"Off Limuru Road, Limuru road, Nairobi, Nairobi",4,31000000
760,Fair Field Park Mombasa Road,"Mombasa Road, Nairobi, Nairobi",4,17000000
764,Kencom Homes Runda,"Runda, Nairobi, Nairobi",4,37000000
765,4 Bedroom All En-Suite House With Sq in Karen Near Hardy,"Kibiko Road, Karen, Nairobi, Nairobi",4,65000000
767,4 Bedroom Townhouse for sale in Ngong,"Ngong Road, Ngong Road, Nairobi, Nairobi",4,45000000
768,Fairfield Park Mombasa Road,"Mombasa Road, Nairobi, Nairobi",4,17000000
772,Magnificent 4 Bedroom Town House In Loresho.,"Loresho, Loresho, Nairobi, Nairobi",4,35500000
773,"Big 4room Maisonette, facing River","Mombasa Road, Mombasa Road, Nairobi, Nairobi",4,16500000
783,4 Bedroom Townhouse for sale in Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,9500000
784,4 Bedroom Family Home for sale,"Karen, Nairobi, Nairobi",4,55000000
788,"4 Bedroom Home, Ndege Road","Karen, Nairobi, Nairobi",4,115000000
790,4 Bedroom All En-Suite House in Karen,"Karen Ridge, Karen, Nairobi, Nairobi",4,70000000
794,Hardrock Park Estates,"Thika Road, Nairobi, Nairobi",4,25000000
798,"Garden City, Villa for sale","Garden Estate, Nairobi, Nairobi",4,42500000
802,4 Bedroom House for sale in Lavington,"Lavington, Nairobi, Nairobi",4,55000000
804,Riverside Town House,"Riverside drive, Riverside, Nairobi, Nairobi",4,70000000
806,4 Bedroom Townhouse for sale in Redhill Limuru Road,"limuru road, Limuru road, Nairobi, Nairobi",4,25000000
808,Kencom Runda Townhouses,"Runda, Nairobi, Nairobi",4,37000000
812,Pergola Villas,"Karen, Karen, Nairobi, Nairobi",4,65000000
814,4 bedroom Maisonette in South C,"Bandari villas, South C, Nairobi, Nairobi",4,23000000
818,4 Bedroom Premium Houses for sale in Kiambu Road,"Kiambu Road-Nairobi, Kiambu Road, Nairobi, Nairobi",4,34500000
